Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
27,1,894,1,9,3,1,1,260,4,0,99,3,1,1,2,0,2279,11781,1,0,16,3,4,80,0,7,2,2,7,7,0,3,0
35,1,556,1,23,2,0,1,261,2,1,50,2,2,3,3,1,5916,15497,3,1,13,3,1,80,0,8,1,3,1,0,0,1,1
43,0,1344,1,7,3,1,1,262,4,1,37,4,1,1,4,2,2089,5228,4,0,14,3,4,80,3,7,3,4,5,4,2,2,0
45,0,1195,1,2,2,1,1,264,1,1,65,2,4,4,4,1,16792,20462,9,0,23,4,4,80,1,22,1,3,20,8,11,8,0
37,1,290,1,21,3,0,1,267,2,1,65,4,1,1,1,1,3564,22977,1,1,12,3,1,80,1,8,3,2,8,7,1,7,0
35,1,138,1,2,3,1,1,269,2,0,37,3,2,2,2,0,4425,15986,5,0,11,3,4,80,0,10,5,3,6,2,1,2,0
42,0,926,1,21,2,1,1,270,3,0,36,3,2,3,3,2,5265,16439,2,0,16,3,2,80,1,11,5,3,5,3,0,2,0
38,1,1261,1,2,4,0,1,271,4,1,88,3,2,3,3,1,6553,7259,9,0,14,3,2,80,0,14,3,3,1,0,0,0,0
38,1,1084,1,29,3,3,1,273,4,1,54,3,2,3,4,1,6261,4185,3,0,18,3,1,80,1,9,3,1,7,7,1,7,0
27,1,472,1,1,1,3,1,274,3,1,60,2,2,3,1,1,4298,9679,5,0,19,3,3,80,1,6,1,3,2,2,2,0,0
49,0,1002,1,18,4,0,1,275,4,1,92,3,2,3,4,2,6804,23793,1,1,15,3,1,80,2,7,0,3,7,7,1,7,0
34,1,878,1,10,4,1,1,277,4,1,43,3,1,1,3,2,3815,5972,1,1,17,3,4,80,1,5,4,4,5,3,2,0,0
40,1,905,1,19,2,1,1,281,3,1,99,3,2,2,4,1,2741,16523,8,1,15,3,3,80,1,15,2,4,7,2,3,7,0
38,1,1180,1,29,1,1,1,282,2,1,70,3,2,7,1,1,6673,11354,7,1,19,3,2,80,0,17,2,3,1,0,0,0,1
29,1,121,0,27,3,2,1,283,2,0,35,3,3,0,4,1,7639,24525,1,0,22,4,4,80,3,10,3,2,10,4,1,9,1
22,1,1136,1,5,3,0,1,284,4,1,60,4,1,1,2,2,2328,12392,1,1,16,3,1,80,1,4,2,2,4,2,2,2,0
36,1,635,1,18,1,1,1,286,2,0,73,3,1,2,4,0,2153,7703,1,0,13,3,1,80,0,8,2,3,8,1,1,7,0
40,0,1151,1,9,5,0,1,287,4,1,63,2,2,7,4,1,4876,14242,9,0,14,3,4,80,1,5,5,1,3,2,0,2,0
46,1,644,1,1,4,1,1,288,4,1,97,3,3,7,1,2,9396,12368,7,0,16,3,3,80,1,17,3,3,4,2,0,3,0
32,1,1045,0,4,4,1,1,291,4,1,32,1,3,0,4,1,10400,25812,1,0,11,3,3,80,0,14,2,2,14,8,9,8,1
30,0,829,1,1,1,0,1,292,3,1,88,2,3,3,3,0,8474,20925,1,0,22,4,3,80,0,12,2,3,11,8,5,8,0
27,1,1242,0,20,3,0,1,293,4,0,90,3,2,0,3,0,9981,12916,1,0,14,3,4,80,0,7,2,3,7,7,0,7,0
51,1,1469,1,8,4,0,1,296,2,1,81,2,3,6,2,1,12490,15736,5,0,16,3,4,80,2,16,5,1,10,9,4,7,0
30,1,1005,1,3,3,3,1,297,4,0,88,3,1,1,1,0,2657,8556,5,1,11,3,3,80,0,8,5,3,5,2,0,4,1
41,1,896,0,6,3,0,1,298,4,0,75,3,3,4,4,0,13591,14674,3,1,18,3,3,80,0,16,3,3,1,0,0,0,0
30,1,334,0,26,4,2,1,299,3,0,52,2,2,0,1,0,6696,22967,5,0,15,3,3,80,0,9,5,2,6,3,0,1,1
29,1,992,1,1,3,3,1,300,3,1,85,3,1,1,3,0,2058,19757,0,0,14,3,4,80,0,7,1,2,6,2,1,5,1
45,0,1052,0,6,3,1,1,302,4,0,57,2,3,0,4,0,8865,16840,6,0,12,3,4,80,0,23,2,3,19,7,12,8,0
54,1,1147,0,3,3,2,1,303,4,0,52,3,2,0,1,1,5940,17011,2,0,14,3,4,80,1,16,4,3,6,2,0,5,0
36,1,1396,1,5,2,0,1,304,4,1,62,3,2,2,2,0,5914,9945,8,0,16,3,4,80,0,16,3,4,13,11,3,7,0
33,1,147,1,4,4,1,1,305,3,0,47,2,1,1,2,1,2622,13248,6,0,21,4,4,80,0,7,3,3,3,2,1,1,0
37,1,663,1,11,3,4,1,306,2,1,47,3,3,6,4,2,12185,10056,1,1,14,3,3,80,3,10,1,3,10,8,0,7,0
38,1,119,0,3,3,0,1,307,1,1,76,3,3,0,3,2,10609,9647,0,0,12,3,3,80,2,17,6,2,16,10,5,13,0
31,0,979,1,1,4,1,1,308,3,1,90,1,2,3,3,1,4345,4381,0,0,12,3,4,80,1,6,2,3,5,4,1,4,0
59,1,142,1,3,3,0,1,309,3,1,70,2,1,1,4,1,2177,8456,3,0,17,3,1,80,1,7,6,3,1,0,0,0,0
37,1,319,0,4,4,2,1,311,1,1,41,3,1,5,4,2,2793,2539,4,0,17,3,3,80,1,13,2,3,9,8,5,8,0
29,1,1413,0,1,1,1,1,312,2,0,42,3,3,0,4,1,7918,6599,1,0,14,3,4,80,1,11,5,3,11,10,4,1,0
35,1,944,0,1,3,2,1,314,3,0,92,3,3,0,3,0,8789,9096,1,0,14,3,1,80,0,10,3,4,10,7,0,8,0
29,1,896,1,18,1,1,1,315,3,1,86,2,1,1,4,0,2389,14961,1,1,13,3,3,80,0,4,3,2,4,3,0,1,1
52,1,1323,1,2,3,0,1,316,3,0,89,2,1,2,4,0,3212,3300,7,0,15,3,2,80,0,6,3,2,2,2,2,2,0
42,1,532,1,4,2,3,1,319,3,1,58,3,5,4,4,1,19232,4933,1,0,11,3,4,80,0,22,3,3,22,17,11,15,0
59,1,818,2,6,2,1,1,321,2,1,52,3,1,8,3,1,2267,25657,8,0,17,3,4,80,0,7,2,2,2,2,2,2,0
50,1,854,0,1,4,1,1,323,4,0,68,3,5,4,4,2,19517,24118,3,0,11,3,3,80,1,32,3,2,7,0,0,6,0
33,1,813,1,14,3,1,1,325,3,1,58,3,1,2,4,1,2436,22149,5,1,13,3,3,80,1,8,2,1,5,4,0,4,1
43,1,1034,0,16,3,2,1,327,4,0,80,3,4,4,4,1,16064,7744,5,1,22,4,3,80,1,22,3,3,17,13,1,9,0
33,1,465,1,2,2,0,1,328,1,0,39,3,1,2,1,1,2707,21509,7,0,20,4,1,80,0,13,3,4,9,7,1,7,1
52,0,771,0,2,4,0,1,329,1,1,79,2,5,4,3,0,19068,21030,1,1,18,3,4,80,0,33,2,4,33,7,15,12,0
32,1,1401,0,4,2,0,1,330,3,0,56,3,1,5,2,1,3931,20990,2,0,11,3,1,80,1,6,5,3,4,3,1,2,0
32,1,515,1,1,3,0,1,331,4,1,62,2,1,2,3,0,3730,9571,0,1,14,3,4,80,0,4,2,1,3,2,1,2,1
39,1,1431,1,1,4,1,1,332,3,0,96,3,1,2,3,2,2232,15417,7,0,14,3,3,80,3,7,1,3,3,2,1,2,0
32,0,976,0,26,4,2,1,333,3,1,100,3,2,0,4,1,4465,12069,0,0,18,3,1,80,0,4,2,3,3,2,2,2,0
41,1,1411,1,19,2,0,1,334,3,1,36,3,2,1,1,2,3072,19877,2,0,16,3,1,80,2,17,2,2,1,0,0,0,0
40,1,1300,1,24,2,3,1,335,1,1,62,3,2,1,4,2,3319,24447,1,0,17,3,1,80,2,9,3,3,9,8,4,7,0
45,1,252,1,1,3,4,1,336,3,1,70,4,5,4,4,1,19202,15970,0,0,11,3,3,80,1,25,2,3,24,0,1,7,0
31,1,1327,1,3,4,1,1,337,2,1,73,3,3,6,3,2,13675,13523,9,0,12,3,1,80,1,9,3,3,2,2,2,2,0
33,1,832,1,5,4,0,1,338,3,0,63,2,1,1,4,1,2911,14776,1,0,13,3,3,80,1,2,2,2,2,2,0,2,0
34,1,470,1,2,4,0,1,339,4,1,84,2,2,3,1,1,5957,23687,6,0,13,3,2,80,1,13,3,3,11,9,5,9,0
37,1,1017,1,1,2,1,1,340,3,0,83,2,1,1,1,1,3920,18697,2,0,14,3,1,80,1,17,2,2,3,1,0,2,0
45,1,1199,1,7,4,0,1,341,1,1,77,4,2,3,3,1,6434,5118,4,0,17,3,4,80,1,9,1,3,3,2,0,2,0
37,1,504,1,10,3,1,1,342,1,1,61,3,3,3,3,2,10048,22573,6,0,11,3,2,80,2,17,5,3,1,0,0,0,1
39,1,505,1,2,4,3,1,343,3,0,64,3,3,7,3,0,10938,6420,0,0,25,4,4,80,0,20,1,3,19,6,11,8,0
29,1,665,1,15,3,0,1,346,3,1,60,3,1,1,4,0,2340,22673,1,0,19,3,1,80,0,6,1,3,6,5,1,5,0
42,1,916,1,17,2,0,1,347,4,0,82,4,2,1,1,0,6545,23016,3,1,13,3,3,80,0,10,1,3,3,2,0,2,0
29,1,1247,0,20,2,2,1,349,4,1,45,3,2,0,4,2,6931,10732,2,0,14,3,4,80,1,10,2,3,3,2,0,2,0
25,1,685,1,1,3,0,1,350,1,0,62,3,2,3,3,1,4898,7505,0,0,12,3,4,80,2,5,3,3,4,2,1,2,0
42,1,269,1,2,3,1,1,351,4,0,56,2,1,2,1,2,2593,8007,0,1,11,3,3,80,1,10,4,3,9,6,7,8,0
40,1,1416,1,2,2,1,1,352,1,1,49,3,5,6,3,2,19436,5949,0,0,19,3,4,80,1,22,5,3,21,7,3,9,0
51,1,833,1,1,3,0,1,353,3,1,96,3,1,1,4,1,2723,23231,1,0,11,3,2,80,0,1,0,2,1,0,0,0,0
31,1,307,1,29,2,1,1,355,3,1,71,2,1,2,2,0,3479,11652,0,0,11,3,2,80,0,6,2,4,5,4,1,4,1
32,1,1311,1,7,3,0,1,359,2,1,100,4,1,2,2,1,2794,26062,1,0,20,4,3,80,0,5,3,1,5,1,0,3,0
38,0,1327,0,2,2,0,1,361,4,1,39,2,2,0,4,1,5249,19682,3,0,18,3,4,80,1,13,0,3,8,7,7,5,0
32,1,128,1,2,1,3,1,362,4,1,84,2,2,2,1,0,2176,19737,4,0,13,3,4,80,0,9,5,3,6,2,0,4,0
46,1,488,0,2,3,3,1,363,3,0,75,1,4,4,2,1,16872,14977,3,1,12,3,2,80,1,28,2,2,7,7,7,7,0
28,1,529,1,2,4,0,1,364,1,1,79,3,1,2,3,0,3485,14935,2,0,11,3,3,80,0,5,5,1,0,0,0,0,1
29,1,1210,0,2,3,1,1,366,1,1,78,2,2,0,2,1,6644,3687,2,0,19,3,2,80,2,10,2,3,0,0,0,0,0
31,1,1463,1,23,3,1,1,367,2,1,64,2,2,7,4,1,5582,14408,0,0,21,4,2,80,1,10,2,3,9,0,7,8,0
25,0,675,1,5,2,0,1,369,2,1,85,4,2,7,1,2,4000,18384,1,0,12,3,4,80,2,6,2,3,6,3,1,5,0
45,1,1385,1,20,2,1,1,372,3,1,79,3,4,7,4,1,13496,7501,0,1,14,3,2,80,0,21,2,3,20,7,4,10,0
36,1,1403,1,6,3,0,1,373,4,1,47,3,1,2,4,1,3210,20251,0,0,11,3,3,80,1,16,4,3,15,13,10,11,0
55,1,452,1,1,3,1,1,374,4,1,81,3,5,4,1,0,19045,18938,0,1,14,3,3,80,0,37,2,3,36,10,4,13,0
47,0,666,1,29,4,0,1,376,1,1,88,3,3,4,2,1,11849,10268,1,1,12,3,4,80,1,10,2,2,10,7,9,9,1
28,1,1158,1,9,3,1,1,377,4,1,94,3,1,1,4,1,2070,2613,1,0,23,4,4,80,1,5,3,2,5,2,0,4,0
37,1,228,0,6,4,1,1,378,3,1,98,3,2,0,4,1,6502,22825,4,0,14,3,2,80,1,7,5,4,5,4,0,1,0
21,1,996,1,3,2,1,1,379,4,1,100,2,1,1,3,0,3230,10531,1,0,17,3,1,80,0,3,4,4,3,2,1,0,0
37,0,728,1,1,4,1,1,380,1,0,80,3,3,6,4,2,13603,11677,2,1,18,3,1,80,2,15,2,3,5,2,0,2,0
35,1,1315,1,22,3,0,1,381,2,0,71,4,3,4,2,2,11996,19100,7,0,18,3,2,80,1,10,6,2,7,7,6,2,0
38,1,322,0,7,2,1,1,382,1,0,44,4,2,0,1,2,5605,19191,1,1,24,4,3,80,1,8,3,3,8,0,7,7,0
26,1,1479,1,1,3,0,1,384,3,0,84,3,2,3,2,2,6397,26767,1,0,20,4,1,80,1,6,6,1,6,5,1,4,0
50,1,797,1,4,1,0,1,385,1,1,96,3,5,6,2,2,19144,15815,3,0,14,3,1,80,2,28,4,2,10,4,1,6,0
53,1,1070,1,3,4,1,1,386,3,1,45,3,4,6,3,1,17584,21016,3,1,16,3,4,80,3,21,5,2,5,3,1,3,0
42,1,635,0,1,1,0,1,387,2,1,99,3,2,0,3,1,4907,24532,1,0,25,4,3,80,0,20,3,3,20,16,11,6,0
29,1,442,0,2,2,0,1,388,2,1,44,3,2,0,4,0,4554,20260,1,0,18,3,1,80,0,10,3,2,10,7,0,9,0
55,1,147,1,20,2,3,1,389,2,1,37,3,2,2,4,1,5415,15972,3,1,19,3,4,80,1,12,4,3,10,7,0,8,0
26,1,496,1,11,2,1,1,390,1,1,60,3,2,7,1,1,4741,22722,1,1,13,3,3,80,1,5,3,3,5,3,3,3,0
37,1,1372,1,1,3,0,1,391,4,0,42,3,1,1,4,0,2115,15881,1,0,12,3,2,80,0,17,3,3,17,12,5,7,0
44,1,920,1,24,3,0,1,392,4,1,43,3,1,2,3,2,3161,19920,3,1,22,4,4,80,1,19,0,1,1,0,0,0,1
38,1,688,1,23,4,0,1,393,4,1,82,3,2,7,4,2,5745,18899,9,0,14,3,2,80,1,10,2,3,2,2,1,2,0
26,1,1449,1,16,4,1,1,394,1,1,45,3,1,2,2,2,2373,14180,2,1,13,3,4,80,1,5,2,3,3,2,0,2,1
28,1,1117,1,8,2,0,1,395,4,0,66,3,1,1,4,0,3310,4488,1,0,21,4,4,80,0,5,3,3,5,3,0,2,0
49,1,636,1,10,4,0,1,396,3,0,35,3,5,6,1,0,18665,25594,9,1,11,3,4,80,0,22,4,3,3,2,1,2,0
36,1,506,1,3,3,3,1,397,3,1,30,3,2,1,2,0,4485,26285,4,0,12,3,4,80,0,10,2,3,8,0,7,7,0
31,1,444,0,5,3,2,1,399,4,0,84,3,1,5,2,2,2789,3909,1,0,11,3,3,80,1,2,5,2,2,2,2,2,0
26,1,950,0,4,4,2,1,401,4,1,48,2,2,0,4,0,5828,8450,1,1,12,3,2,80,0,8,0,3,8,7,7,4,1
37,1,889,1,9,3,1,1,403,2,1,53,3,1,1,4,1,2326,11411,1,1,12,3,3,80,3,4,3,2,4,2,1,2,0
42,1,555,0,26,3,2,1,404,3,0,77,3,4,0,2,1,13525,14864,5,0,14,3,4,80,1,23,2,4,20,4,4,8,0
18,1,230,1,3,3,0,1,405,3,1,54,3,1,2,3,0,1420,25233,1,0,13,3,3,80,0,0,2,3,0,0,0,0,1
35,1,1232,0,16,3,2,1,406,3,1,96,3,3,0,2,1,8020,5100,0,0,15,3,3,80,2,12,3,2,11,9,6,9,0
36,1,566,1,18,4,0,1,407,3,1,81,4,1,2,4,1,3688,7122,4,0,18,3,4,80,2,4,2,3,1,0,0,0,0
51,1,1302,1,2,3,1,1,408,4,1,84,1,2,3,2,2,5482,16321,5,0,18,3,4,80,1,13,3,3,4,1,1,2,0
41,1,334,0,2,4,0,1,410,4,1,88,3,4,4,2,0,16015,15896,1,0,19,3,2,80,0,22,2,3,22,10,0,4,0
18,1,812,0,10,3,1,1,411,4,0,69,2,1,5,3,0,1200,9724,1,0,12,3,1,80,0,0,2,3,0,0,0,0,0
28,1,1476,1,16,2,1,1,412,2,1,68,4,2,7,1,0,5661,4824,0,0,19,3,3,80,0,9,2,3,8,3,0,7,0
31,1,218,0,7,3,3,1,416,2,1,100,4,2,0,4,1,6929,12241,4,0,11,3,2,80,1,10,3,2,8,7,7,7,0
39,1,1132,1,1,3,1,1,417,3,1,48,4,3,7,4,2,9613,10942,0,0,17,3,1,80,3,19,5,2,18,10,3,7,0
36,0,1105,1,24,4,0,1,419,2,0,47,3,2,2,2,1,5674,6927,7,0,15,3,3,80,1,11,3,3,9,8,0,8,0
32,1,906,0,7,3,0,1,420,4,1,91,2,2,0,3,1,5484,16985,1,0,14,3,3,80,1,13,3,2,13,8,4,8,0
38,1,849,1,25,2,0,1,421,1,0,81,2,3,6,2,1,12061,26707,3,0,17,3,3,80,1,19,2,3,10,8,0,1,0
58,0,390,1,1,4,0,1,422,4,1,32,1,2,7,3,2,5660,17056,2,1,13,3,4,80,1,12,2,3,5,3,1,2,0
31,1,691,1,5,4,3,1,423,3,1,86,3,1,1,4,1,4821,10077,0,1,12,3,3,80,1,6,4,3,5,2,0,3,0
31,1,106,2,2,3,5,1,424,1,1,62,2,2,8,1,1,6410,17822,3,0,12,3,4,80,0,9,1,3,2,2,1,0,0
45,1,1249,1,7,3,0,1,425,1,1,97,3,3,2,1,2,5210,20308,1,0,18,3,1,80,1,24,2,3,24,9,9,11,0
31,1,192,1,2,4,0,1,426,3,1,32,3,1,1,4,2,2695,7747,0,1,18,3,2,80,1,3,2,1,2,2,2,2,0
33,1,553,1,5,4,0,1,428,4,0,74,3,3,4,2,1,11878,23364,6,0,11,3,2,80,2,12,2,3,10,6,8,8,0
39,1,117,1,10,1,1,1,429,3,1,99,3,4,4,1,1,17068,5355,1,1,14,3,4,80,0,21,3,3,21,9,11,10,0
43,1,185,1,10,4,0,1,430,3,0,33,3,1,2,4,0,2455,10675,0,0,19,3,1,80,0,9,5,3,8,7,1,7,0
49,1,1091,1,1,2,3,1,431,3,0,90,2,4,7,3,0,13964,17810,7,1,12,3,4,80,0,25,2,3,7,1,0,7,0
52,1,723,1,8,4,1,1,433,3,1,85,2,2,1,2,1,4941,17747,2,0,15,3,1,80,0,11,3,2,8,2,7,7,1
27,1,1220,1,5,3,0,1,434,3,0,85,3,1,1,2,0,2478,20938,1,1,12,3,2,80,0,4,2,2,4,3,1,2,0
32,1,588,0,8,2,3,1,436,3,0,65,2,2,0,2,1,5228,24624,1,1,11,3,4,80,0,13,2,3,13,12,11,9,0
27,1,1377,0,2,3,0,1,437,4,1,74,3,2,0,3,0,4478,5242,1,1,11,3,1,80,0,5,3,3,5,4,0,4,0
31,1,691,0,7,3,2,1,438,4,1,73,3,2,0,4,2,7547,7143,4,0,12,3,4,80,3,13,3,3,7,7,1,7,0
32,1,1018,1,2,4,1,1,439,1,0,74,4,2,1,4,0,5055,10557,7,0,16,3,3,80,0,10,0,2,7,7,0,7,0
28,1,1157,1,2,4,1,1,440,1,1,84,1,1,1,4,1,3464,24737,5,1,13,3,4,80,0,5,4,2,3,2,2,2,1
30,1,1275,1,28,2,1,1,441,4,0,64,3,2,1,4,1,5775,11934,1,0,13,3,4,80,2,11,2,3,10,8,1,9,0
31,1,798,1,7,2,0,1,442,3,0,48,2,3,3,3,1,8943,14034,1,0,24,4,1,80,1,10,2,3,10,9,8,9,0
39,1,672,1,7,2,1,1,444,3,1,54,2,5,4,4,1,19272,21141,1,0,15,3,1,80,1,21,2,3,21,9,13,3,0
39,1,1162,0,3,2,1,1,445,4,0,41,3,2,0,3,1,5238,17778,4,1,18,3,1,80,0,12,3,2,1,0,0,0,1
33,1,508,0,10,3,2,1,446,2,1,46,2,2,0,4,0,4682,4317,3,0,14,3,3,80,0,9,6,2,7,7,0,1,0
47,1,1482,1,5,5,0,1,447,4,1,42,3,5,6,3,1,18300,16375,4,0,11,3,2,80,1,21,2,3,3,2,1,1,0
43,1,559,1,10,4,0,1,448,3,0,82,2,2,2,3,2,5257,6227,1,0,11,3,2,80,1,9,3,4,9,7,0,0,0
27,0,210,0,1,1,2,1,449,3,1,73,3,2,0,2,1,6349,22107,0,1,13,3,4,80,1,6,0,3,5,4,1,4,0
54,1,928,1,20,4,0,1,450,4,0,31,3,2,1,3,0,4869,16885,3,0,12,3,4,80,0,20,4,2,4,3,0,3,0
43,1,1001,1,7,3,0,1,451,3,0,43,3,3,7,1,1,9985,9262,8,0,16,3,1,80,1,10,1,2,1,0,0,0,0
45,1,549,1,8,4,4,1,452,4,1,75,3,2,1,4,1,3697,9278,9,0,14,3,1,80,2,12,3,3,10,9,9,8,0
40,1,1124,0,1,2,1,1,453,2,1,57,1,2,0,4,1,7457,13273,2,1,22,4,3,80,3,6,2,2,4,3,0,2,0
29,1,318,1,8,4,4,1,454,2,1,77,1,1,2,1,1,2119,4759,1,1,11,3,4,80,0,7,4,2,7,7,0,7,1
29,1,738,1,9,5,4,1,455,2,1,30,2,1,2,4,0,3983,7621,0,0,17,3,3,80,0,4,2,3,3,2,2,2,0
30,1,570,0,5,3,2,1,456,4,0,30,2,2,0,3,2,6118,5431,1,0,13,3,3,80,3,10,2,3,10,9,1,2,0
27,1,1130,0,8,4,2,1,458,2,0,56,3,2,0,2,1,6214,3415,1,0,18,3,1,80,1,8,3,3,8,7,0,7,0
37,1,1192,1,5,2,1,1,460,4,1,61,3,2,3,4,2,6347,23177,7,0,16,3,3,80,2,8,2,2,6,2,0,4,0
38,1,343,1,15,2,0,1,461,3,1,92,2,3,6,4,2,11510,15682,0,1,14,3,2,80,1,12,3,3,11,10,2,9,0
31,1,1232,1,7,4,1,1,462,3,0,39,3,3,3,4,0,7143,25713,1,1,14,3,3,80,0,11,2,2,11,9,4,10,0
29,1,144,0,10,1,2,1,463,4,0,39,2,2,0,2,2,8268,11866,1,1,14,3,1,80,2,7,2,3,7,7,1,7,0
35,1,1296,1,5,4,3,1,464,3,1,62,3,3,3,2,0,8095,18264,0,0,13,3,4,80,0,17,5,3,16,6,0,13,0
23,1,1309,1,26,1,0,1,465,3,1,83,3,1,1,4,2,2904,16092,1,0,12,3,3,80,2,4,2,2,4,2,0,2,0
41,1,483,1,6,3,1,1,466,4,1,95,2,2,3,2,0,6032,10110,6,1,15,3,4,80,0,8,3,3,5,4,1,2,0
47,1,1309,0,4,1,1,1,467,2,1,99,3,2,5,3,0,2976,25751,3,0,19,3,1,80,0,5,3,3,0,0,0,0,0
42,1,810,1,23,5,0,1,468,1,0,44,3,4,6,4,0,15992,15901,2,0,14,3,2,80,0,16,2,3,1,0,0,0,0
29,0,746,0,2,3,0,1,469,4,1,61,3,2,0,3,1,4649,16928,1,0,14,3,1,80,1,4,3,2,4,3,0,2,0
42,1,544,2,2,1,3,1,470,3,1,52,3,1,8,3,2,2696,24017,0,1,11,3,3,80,1,4,5,3,3,2,1,0,0
32,1,1062,1,2,3,1,1,471,3,0,75,3,1,2,2,1,2370,3956,1,0,13,3,3,80,1,8,4,3,8,0,0,7,0
48,1,530,0,29,1,1,1,473,1,0,91,3,3,4,3,1,12504,23978,3,0,21,4,2,80,1,15,3,1,0,0,0,0,0
37,1,1319,1,6,3,1,1,474,3,1,51,4,2,1,1,2,5974,17001,4,1,13,3,1,80,2,13,2,3,7,7,6,7,0
30,0,641,0,25,2,3,1,475,4,0,85,3,2,0,3,1,4736,6069,7,1,12,3,2,80,1,4,2,4,2,2,2,2,0
26,1,933,0,1,3,0,1,476,3,1,57,3,2,0,3,1,5296,20156,1,0,17,3,2,80,1,8,3,3,8,7,7,7,0
42,1,1332,1,2,4,4,1,477,1,1,98,2,2,7,4,0,6781,17078,3,0,23,4,2,80,0,14,6,3,1,0,0,0,0
21,1,756,0,1,1,3,1,478,1,0,99,2,1,5,2,0,2174,9150,1,1,11,3,3,80,0,3,3,3,3,2,1,2,1
36,0,845,0,1,5,1,1,479,4,0,45,3,2,0,4,0,6653,15276,4,0,15,3,2,80,0,7,6,3,1,0,0,0,0
36,1,541,0,3,4,1,1,481,1,1,48,2,3,0,4,1,9699,7246,4,0,11,3,1,80,1,16,2,3,13,9,1,12,0
57,1,593,1,1,4,1,1,482,4,1,88,3,2,7,3,1,6755,2967,2,0,11,3,3,80,0,15,2,3,3,2,1,2,0
40,1,1171,1,10,4,0,1,483,4,0,46,4,1,2,3,1,2213,22495,3,1,13,3,3,80,1,10,3,3,7,7,1,7,0
21,0,895,0,9,2,1,1,484,1,1,39,3,1,5,4,0,2610,2851,1,0,24,4,3,80,0,3,3,2,3,2,2,2,0
33,1,350,0,5,3,2,1,485,4,0,34,3,1,5,3,0,2851,9150,1,1,13,3,2,80,0,1,2,3,1,0,0,0,1
37,1,921,1,10,3,1,1,486,3,0,98,3,1,2,1,1,3452,17663,6,0,20,4,2,80,1,17,3,3,5,4,0,3,0
46,0,1144,1,7,4,1,1,487,3,0,30,3,2,3,3,1,5258,16044,2,0,14,3,3,80,0,7,2,4,1,0,0,0,0
41,1,143,0,4,3,2,1,488,1,1,56,3,2,0,2,0,9355,9558,1,0,18,3,3,80,0,8,5,3,8,7,7,7,1
50,1,1046,1,10,3,3,1,491,4,1,100,2,3,7,4,0,10496,2755,6,0,15,3,4,80,0,20,2,3,4,3,1,3,0
40,1,575,0,22,2,2,1,492,3,1,68,2,2,0,3,1,6380,6110,2,1,12,3,1,80,2,8,6,3,6,4,1,0,1
31,1,408,1,9,4,0,1,493,3,1,42,2,1,1,2,0,2657,7551,0,1,16,3,4,80,0,3,5,3,2,2,2,2,0
21,1,156,0,12,3,0,1,494,3,0,90,4,1,5,2,0,2716,25422,1,0,15,3,4,80,0,1,0,3,1,0,0,0,1
29,1,1283,1,23,3,0,1,495,4,1,54,3,1,1,4,0,2201,18168,9,0,16,3,4,80,0,6,4,3,3,2,1,2,0
35,1,755,1,9,4,0,1,496,3,1,97,2,2,7,2,0,6540,19394,9,0,19,3,3,80,0,10,5,3,1,1,0,0,0
27,1,1469,1,1,2,1,1,497,4,1,82,3,1,2,2,2,3816,17881,1,0,11,3,2,80,1,5,2,3,5,2,0,4,0
28,1,304,0,9,4,0,1,498,2,1,92,3,2,0,4,0,5253,20750,1,0,16,3,4,80,0,7,1,3,7,5,0,7,0
49,1,1261,1,7,3,4,1,499,2,1,31,2,3,7,3,0,10965,12066,8,0,24,4,3,80,0,26,2,3,5,2,0,0,0
51,1,1178,0,14,2,0,1,500,3,0,87,3,2,0,4,1,4936,14862,4,0,11,3,3,80,1,18,2,2,7,7,0,7,0
36,1,329,1,2,3,0,1,501,4,0,96,3,1,1,3,1,2543,11868,4,0,13,3,2,80,1,6,3,3,2,2,2,2,0
34,0,1362,0,19,3,2,1,502,1,1,67,4,2,0,4,0,5304,4652,8,1,13,3,2,80,0,9,3,2,5,2,0,4,1
55,1,1311,1,2,3,0,1,505,3,0,97,3,4,4,4,0,16659,23258,2,1,13,3,3,80,0,30,2,3,5,4,1,2,0
24,1,1371,0,10,4,2,1,507,4,0,77,3,2,0,3,2,4260,5915,1,1,12,3,4,80,1,5,2,4,5,2,0,3,0
30,1,202,0,2,1,3,1,508,3,1,72,3,1,5,2,1,2476,17434,1,0,18,3,1,80,1,1,3,3,1,0,0,0,0
26,1,575,1,3,1,3,1,510,3,1,73,3,1,1,1,0,3102,6582,0,0,22,4,3,80,0,7,2,3,6,4,0,4,1
22,1,253,1,11,3,1,1,511,1,0,43,3,1,1,2,1,2244,24440,1,0,13,3,4,80,1,2,1,3,2,1,1,2,0
36,1,164,0,2,2,1,1,513,2,1,61,2,3,0,3,1,7596,3809,1,0,13,3,2,80,2,10,2,3,10,9,9,0,0
30,1,464,1,4,3,3,1,514,3,1,40,3,1,1,4,0,2285,3427,9,1,23,4,3,80,0,3,4,3,1,0,0,0,1
